countryIsoCode,country,indexCode,index,dimension,indicatorCode,indicator,year,value,note
LVA,Latvia,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,53.92,
LVA,Latvia,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,55.68,
LVA,Latvia,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,65.04,
LVA,Latvia,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,68.02,
LVA,Latvia,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2010,10.641,
LVA,Latvia,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2019,9.164,
LVA,Latvia,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2010,13.469,
LVA,Latvia,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2019,19.747,
LVA,Latvia,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,25.413,
LVA,Latvia,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,21.81,
LVA,Latvia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2010,12.565,
LVA,Latvia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,13.253,
LVA,Latvia,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2010,12.817,
LVA,Latvia,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2019,13.568,
LVA,Latvia,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2010,12.272,
LVA,Latvia,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2019,12.89,
LVA,Latvia,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2010,0.765,
LVA,Latvia,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2019,0.789,
LVA,Latvia,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,20,
LVA,Latvia,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,30,
LVA,Latvia,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,80,
LVA,Latvia,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,70,
LVA,Latvia,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,98.637,
LVA,Latvia,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,99.716,
LVA,Latvia,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,98.788,
LVA,Latvia,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,99.273,
MAR,Morocco,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,30.218,
MAR,Morocco,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,27.051,
MAR,Morocco,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2010,1.675,
MAR,Morocco,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2019,1.894,
MAR,Morocco,IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2010,29.726,
MAR,Morocco,IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2019,26.483,
MAR,Morocco,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2010,3.642,
MAR,Morocco,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2019,3.509,
MAR,Morocco,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2010,10.914,
MAR,Morocco,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,13.702,
MAR,Morocco,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2010,10.456,
MAR,Morocco,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2019,13.315,
MAR,Morocco,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2010,11.354,
MAR,Morocco,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2019,14.079,
MAR,Morocco,GDI,Gender Development Index,,gdi,Gender Development Index (value),2010,0.832,
MAR,Morocco,GDI,Gender Development Index,,gdi,Gender Development Index (value),2019,0.848,
MAR,Morocco,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.549,
MAR,Morocco,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.448,
MAR,Morocco,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2010,3044.74,
MAR,Morocco,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2019,3249.593,
MAR,Morocco,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2010,10295.321,
MAR,Morocco,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2019,12868.26,
MAR,Morocco,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2010,6684.601,
MAR,Morocco,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,8093.259,
MAR,Morocco,HDI,Human Development Index,,hdi,Human Development Index (value),2010,0.604,
MAR,Morocco,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.684,
MAR,Morocco,GDI,Gender Development Index,,hdi_f,HDI female,2010,0.541,
MAR,Morocco,GDI,Gender Development Index,,hdi_f,HDI female,2019,0.616,
MAR,Morocco,GDI,Gender Development Index,,hdi_m,HDI male,2010,0.65,
MAR,Morocco,GDI,Gender Development Index,,hdi_m,HDI male,2019,0.726,
MAR,Morocco,IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2010,0.418,
MAR,Morocco,IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2019,0.496,
MAR,Morocco,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2010,45.8,
MAR,Morocco,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2019,41.871,
MAR,Morocco,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2010,26.785,
MAR,Morocco,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2019,25.923,
MAR,Morocco,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2010,16.592,
MAR,Morocco,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2019,11.657,
MAR,Morocco,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2010,70.829,
MAR,Morocco,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,74.27,
MAR,Morocco,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2010,72.485,
MAR,Morocco,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2019,76.448,
MAR,Morocco,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2010,69.244,
MAR,Morocco,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2019,72.245,
MAR,Morocco,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,25.88,
MAR,Morocco,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,22.03,
MAR,Morocco,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,74.72,
MAR,Morocco,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,70.65,
MAR,Morocco,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2010,30.795,
MAR,Morocco,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2019,27.485,
MAR,Morocco,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2010,7.012,
MAR,Morocco,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2019,6.252,
MAR,Morocco,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,133.867,
MAR,Morocco,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,76.358,
MAR,Morocco,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2010,4.24,
MAR,Morocco,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,5.916,
MAR,Morocco,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2010,3.23,
MAR,Morocco,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2019,4.988,
MAR,Morocco,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2010,5.33,
MAR,Morocco,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2019,6.866,
MAR,Morocco,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2010,0.582,
MAR,Morocco,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2019,0.66,
MAR,Morocco,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,6.723,
MAR,Morocco,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,18.447,
MAR,Morocco,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,93.277,
MAR,Morocco,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,81.553,
MAR,Morocco,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,20.68,
MAR,Morocco,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,30.92,
MAR,Morocco,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,30.22,
MAR,Morocco,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,37.12,
MCO,Monaco,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,8.755,
MCO,Monaco,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,7.149,
MCO,Monaco,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2010,18.327,
MCO,Monaco,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,18.655,
MCO,Monaco,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2010,18.899,
MCO,Monaco,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2019,19.339,
MCO,Monaco,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2010,17.799,
MCO,Monaco,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2019,18.028,
MCO,Monaco,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2010,4.473,
MCO,Monaco,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2019,3.649,
MCO,Monaco,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2010,84.63,
MCO,Monaco,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,86.542,
MCO,Monaco,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2010,86.722,
MCO,Monaco,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2019,88.526,
MCO,Monaco,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2010,82.5,
MCO,Monaco,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2019,84.709,
MCO,Monaco,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,40.44,
MCO,Monaco,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,57.74,
MCO,Monaco,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,26.087,
MCO,Monaco,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,33.333,
MCO,Monaco,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,73.913,
MCO,Monaco,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,66.667,
MDA,Moldova (Republic of),GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,31.394,
MDA,Moldova (Republic of),GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,28.975,
MDA,Moldova (Republic of),PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2010,1.313,
MDA,Moldova (Republic of),PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2019,1.767,
MDA,Moldova (Republic of),IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2010,10.859,
MDA,Moldova (Republic of),IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2019,8.538,
MDA,Moldova (Republic of),PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2010,2.933,
MDA,Moldova (Republic of),PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2019,4.01,
MDA,Moldova (Republic of),HDI,Human Development Index,,eys,Expected Years of Schooling (years),2010,11.84,
MDA,Moldova (Republic of),HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,14.473,
MDA,Moldova (Republic of),GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2010,12.17,
MDA,Moldova (Republic of),GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2019,14.691,
MDA,Moldova (Republic of),GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2010,11.52,
MDA,Moldova (Republic of),GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2019,14.259,
MDA,Moldova (Republic of),GDI,Gender Development Index,,gdi,Gender Development Index (value),2010,1.016,
MDA,Moldova (Republic of),GDI,Gender Development Index,,gdi,Gender Development Index (value),2019,1.025,
MDA,Moldova (Republic of),GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.24,
MDA,Moldova (Republic of),GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.185,
MDA,Moldova (Republic of),GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2010,8107.614,
MDA,Moldova (Republic of),GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2019,12606.933,
MDA,Moldova (Republic of),GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2010,10032.819,
MDA,Moldova (Republic of),GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2019,14380.973,
MDA,Moldova (Republic of),HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2010,9022.111,
MDA,Moldova (Republic of),HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,13450.201,
MDA,Moldova (Republic of),HDI,Human Development Index,,hdi,Human Development Index (value),2010,0.716,
MDA,Moldova (Republic of),HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.773,
MDA,Moldova (Republic of),GDI,Gender Development Index,,hdi_f,HDI female,2010,0.722,
MDA,Moldova (Republic of),GDI,Gender Development Index,,hdi_f,HDI female,2019,0.783,
MDA,Moldova (Republic of),GDI,Gender Development Index,,hdi_m,HDI male,2010,0.711,
MDA,Moldova (Republic of),GDI,Gender Development Index,,hdi_m,HDI male,2019,0.764,
MDA,Moldova (Republic of),IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2010,0.637,
MDA,Moldova (Republic of),IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2019,0.706,
MDA,Moldova (Republic of),IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2010,3.704,
MDA,Moldova (Republic of),IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2019,2.685,
MDA,Moldova (Republic of),IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2010,18.181,
MDA,Moldova (Republic of),IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2019,13.704,
MDA,Moldova (Republic of),IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2010,10.69,
MDA,Moldova (Republic of),IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2019,9.224,
MDA,Moldova (Republic of),HDI,Human Development Index,,le,Life Expectancy at Birth (years),2010,69.357,
MDA,Moldova (Republic of),HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,70.935,
MDA,Moldova (Republic of),GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2010,73.778,
MDA,Moldova (Republic of),GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2019,75.617,
MDA,Moldova (Republic of),GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2010,64.993,
MDA,Moldova (Republic of),GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2019,66.378,
MDA,Moldova (Republic of),GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,62.67,
MDA,Moldova (Republic of),GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,68.31,
MDA,Moldova (Republic of),GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,64.15,
MDA,Moldova (Republic of),GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,70.51,
MDA,Moldova (Republic of),IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2010,11.034,
MDA,Moldova (Republic of),IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2019,8.668,
MDA,Moldova (Republic of),PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2010,5.972,
MDA,Moldova (Republic of),PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2019,8.124,
MDA,Moldova (Republic of),GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,18.127,
MDA,Moldova (Republic of),GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,12.095,
MDA,Moldova (Republic of),HDI,Human Development Index,,mys,Mean Years of Schooling (years),2010,11.489,
MDA,Moldova (Republic of),HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,11.822,
MDA,Moldova (Republic of),GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2010,11.433,
MDA,Moldova (Republic of),GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2019,11.858,
MDA,Moldova (Republic of),GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2010,11.555,
MDA,Moldova (Republic of),GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2019,11.781,
MDA,Moldova (Republic of),PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2010,0.695,
MDA,Moldova (Republic of),PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2019,0.742,
MDA,Moldova (Republic of),GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,18.812,
MDA,Moldova (Republic of),GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,25.743,
MDA,Moldova (Republic of),GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,81.188,
MDA,Moldova (Republic of),GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,74.257,
MDA,Moldova (Republic of),GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,92.138,
MDA,Moldova (Republic of),GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,96.112,
MDA,Moldova (Republic of),GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,95.721,
MDA,Moldova (Republic of),GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,97.961,
MDG,Madagascar,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,141.136,
MDG,Madagascar,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,123.263,
MDG,Madagascar,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2010,0.086,
MDG,Madagascar,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2019,0.155,
MDG,Madagascar,IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2010,34.391,
MDG,Madagascar,IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2019,32.974,
MDG,Madagascar,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2010,1.23,
MDG,Madagascar,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2019,0.803,
MDG,Madagascar,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2010,9.912,
MDG,Madagascar,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,9.37,
MDG,Madagascar,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2010,9.818,
MDG,Madagascar,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2019,9.465,
MDG,Madagascar,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2010,10.003,
MDG,Madagascar,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2019,9.277,
MDG,Madagascar,GDI,Gender Development Index,,gdi,Gender Development Index (value),2010,0.94,
MDG,Madagascar,GDI,Gender Development Index,,gdi,Gender Development Index (value),2019,0.946,
MDG,Madagascar,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.607,
MDG,Madagascar,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.575,
MDG,Madagascar,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2010,1326.348,
MDG,Madagascar,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2019,1268.66,
MDG,Madagascar,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2010,1646.17,
MDG,Madagascar,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2019,1790.015,
MDG,Madagascar,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2010,1486.928,
MDG,Madagascar,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,1530.057,
MDG,Madagascar,HDI,Human Development Index,,hdi,Human Development Index (value),2010,0.488,
MDG,Madagascar,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.498,
MDG,Madagascar,GDI,Gender Development Index,,hdi_f,HDI female,2010,0.473,
MDG,Madagascar,GDI,Gender Development Index,,hdi_f,HDI female,2019,0.483,
MDG,Madagascar,GDI,Gender Development Index,,hdi_m,HDI male,2010,0.503,
MDG,Madagascar,GDI,Gender Development Index,,hdi_m,HDI male,2019,0.511,
MDG,Madagascar,IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2010,0.319,
MDG,Madagascar,IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2019,0.331,
MDG,Madagascar,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2010,30.1,
MDG,Madagascar,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2019,29.346,
MDG,Madagascar,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2010,43.498,
MDG,Madagascar,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2019,44.884,
MDG,Madagascar,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2010,29.576,
MDG,Madagascar,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2019,24.692,
MDG,Madagascar,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2010,62.873,
MDG,Madagascar,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,65.882,
MDG,Madagascar,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2010,64.606,
MDG,Madagascar,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2019,68.21,
MDG,Madagascar,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2010,61.209,
MDG,Madagascar,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2019,63.662,
MDG,Madagascar,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,62.4,
MDG,Madagascar,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,75.74,
MDG,Madagascar,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,65,
MDG,Madagascar,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,86.58,
MDG,Madagascar,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2010,34.631,
MDG,Madagascar,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2019,33.534,
MDG,Madagascar,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2010,3.076,
MDG,Madagascar,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2019,2.195,
MDG,Madagascar,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,496.796,
MDG,Madagascar,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,397.638,
MDG,Madagascar,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2010,4.706,
MDG,Madagascar,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,4.913,
MDG,Madagascar,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2010,4.346,
MDG,Madagascar,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2019,4.663,
MDG,Madagascar,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2010,5.092,
MDG,Madagascar,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2019,5.186,
